id,id_productor,compra_venta,articulos,TIPO ARTICULO,nombre_esp,nombre_len,lugar_obtencion,lugar_modif,frecuencia,frecuencia_modif,comentarios,created_at,updated_at,Freq_anual
1347,130,COMPRA,SEMILLAS ,Non,SOYA ,SOYOJ  ,milpa,EN LA MILPA,ALGUNOS MESES DEL AÑO ,SÓLO OCASIONALMENTE,1 MEDIDA ,03/05/2018 15:27,04/08/2017 04:38,0.09863
1348,130,COMPRA,SEMILLAS ,Non,FRIJOL ,ETLJ,milpa ,EN LA MILPA,CADA TEMPORADA ,SÓLO OCASIONALMENTE,2 LITROS  ,03/05/2018 15:27,04/08/2017 04:40,0.09863
1351,130,COMPRA,RAÍCES,Non,JÍCAMA     ,KALTSOTL,milpa/tianguis ,EN LA MILPA O MERCADO,EN TEMPORADAS ,SÓLO OCASIONALMENTE,8 JÍCAMAS O MAS ,03/05/2018 15:27,04/08/2017 04:44,0.09863
1353,130,COMPRA,PESCADOS,Non,PESCADO,MICHIMEJ     ,mercado ,EN EL MERCADO O TIANGUIS,CADA TEMPORADA O AÑO ,SÓLO OCASIONALMENTE,2 KILOS ,03/05/2018 15:27,04/08/2017 04:49,0.09863
1362,131,COMPRA,PLANTAS Y FRUTOS,Non,MESIS ,IYAJKIITL  ,,,CADA TEMPORADA,SÓLO OCASIONALMENTE,1 ROLLO,03/05/2018 14:42,09/08/2017 20:15,0.09863
1363,131,COMPRA,SEMILLAS ,Non,AJONJOLÍ ,AJOLIJ ,milpa ,EN LA MILPA,CADA TEMPORADA,SÓLO OCASIONALMENTE,1 LITRO,03/05/2018 15:27,09/08/2017 20:16,0.09863
1364,131,COMPRA,RAÍCES,Non,YUCA      ,KUAKAMOJTLI ,milpa ,EN LA MILPA,CADA TEMPORADA ,SÓLO OCASIONALMENTE, 2 MEDIDAS,03/05/2018 15:27,09/08/2017 20:18,0.09863
1365,131,COMPRA,RAÍCES,Non,CAMOTE     ,TALKAMOJTLI ,milpa ,EN LA MILPA,EN TEMPORADAS ,SÓLO OCASIONALMENTE, 2 MEDIDAS ,03/05/2018 15:27,09/08/2017 20:20,0.09863
1376,132,COMPRA,SEMILLAS ,Non,AJONJOLÍ ,AJOLIJ  ,MILPA ,EN LA MILPA,CADA TEMPORADA ,SÓLO OCASIONALMENTE,1 LITRO,03/05/2018 15:27,09/08/2017 21:28,0.09863
1378,132,COMPRA,RAÍCES,Non,JÍCAMA     ,KALSOTL  ,MILPA ,EN LA MILPA,CADA TEMPORADA ,SÓLO OCASIONALMENTE,10 JÍCAMAS ,03/05/2018 15:27,09/08/2017 21:30,0.09863
1380,132,COMPRA,RAÍCES,Non,CAMOTE     ,KAMOJTLI ,MILPA  ,EN LA MILPA,CADA TEMPORADA,SÓLO OCASIONALMENTE,3 MEDIDAS.,03/05/2018 15:27,09/08/2017 21:31,0.09863
1391,133,COMPRA,PLANTAS Y FRUTOS,Non,MESIS ,YAJKILITL    ,MILPA,EN LA MILPA, EN TEMPORADA,SÓLO OCASIONALMENTE,1 ROLLO ,03/05/2018 15:27,09/08/2017 23:50,0.09863
1396,133,COMPRA,RAÍCES,Non,CAMOTE     ,TALKAMOJTLI  , MILPA,EN LA MILPA,CADA TEMPOTADA,SÓLO OCASIONALMENTE,1 MEDIDA ,03/05/2018 15:27,09/08/2017 23:56,0.09863
1400,133,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,tienda ,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,EN OCASIONES ,SÓLO OCASIONALMENTE,1 LATA DE SARDINA ,03/05/2018 15:27,10/08/2017 00:07,0.09863
1409,134,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL , EN LA MILPA,EN LA MILPA,CADA TEMPORADA,SÓLO OCASIONALMENTE,1 LITRO,03/05/2018 15:27,10/08/2017 01:59,0.09863
1411,134,COMPRA,RAÍCES,Non,YUCA,KUAKAMOJTLI  ,EN LA MILPA,EN LA MILPA,  CADA TEMPORADA  ,SÓLO OCASIONALMENTE,2 MEDIDAS,03/05/2018 15:27,10/08/2017 02:01,0.09863
1412,134,COMPRA,RAÍCES,Non,CAMOTE     ,TALKAMOJTLI ,EN LA MILPA,EN LA MILPA,CADA TEMPORADA,SÓLO OCASIONALMENTE,1 MEDIDA,03/05/2018 15:27,10/08/2017 02:03,0.09863
1413,134,COMPRA,ALIMENTOS PREPARADOS ,Non,GORDITAS,,tianguis ,EN EL MERCADO O TIANGUIS, A VECES ,SÓLO OCASIONALMENTE,PARA CADA INTEGRANTE DE LA FAMILIA.  ,03/05/2018 15:27,10/08/2017 02:05,0.09863
1414,134,COMPRA,ALIMENTOS PREPARADOS ,Non,TACOS,,tianguis ,EN EL MERCADO O TIANGUIS,  A VECES ,SÓLO OCASIONALMENTE,7 TACO PARA CADA UNO DE LA FAMILIA.,03/05/2018 15:27,10/08/2017 02:08,0.09863
1421,134,COMPRA,MARISCOS,Non,"CAMARONES 	 	",KOSOLIMEJ ,mercado ,EN EL MERCADO O TIANGUIS,CADA TEMPORADA,SÓLO OCASIONALMENTE,½ KG ,03/05/2018 15:27,10/08/2017 02:15,0.09863
1422,134,COMPRA,BEBIDAS ,Non,AGUA DE FRUTAS , ATL KUATLAJKAYOTL ,tianguis o mercado ,EN EL MERCADO O TIANGUIS,CADA OCASIÓN  QUE SALEN.,SÓLO OCASIONALMENTE,2 VASOS DE AGUA ,03/05/2018 15:27,10/08/2017 02:16,0.09863
1424,135,COMPRA,PLANTAS Y FRUTOS,Non,MESIS ,IJYAJKILITL , MILPA,EN LA MILPA,EN TEMPORADAS ,SÓLO OCASIONALMENTE,1 ROLLO,03/05/2018 15:27,10/08/2017 16:08,0.09863
1426,135,COMPRA,SEMILLAS ,Non,AJONJOLÍ ,AJOLIJ  ,MILPA   ,EN LA MILPA,CADA TEMPORADA,SÓLO OCASIONALMENTE,1 LITRO  ,03/05/2018 15:27,10/08/2017 16:09,0.09863
1427,135,COMPRA,RAÍCES,Non,CAMOTE     ,TALKAMOJTLI ,MILPA,EN LA MILPA,CADA TEMPORADA  ,SÓLO OCASIONALMENTE,1 MEDIDA,03/05/2018 15:27,10/08/2017 16:10,0.09863
1428,135,COMPRA,RAÍCES,Non,YUCA      ,KUAKAMOJTLI  , MILPA,EN LA MILPA,CADA TEMPORADA,SÓLO OCASIONALMENTE,2 MEDIDAS,03/05/2018 15:27,10/08/2017 16:12,0.09863
1433,135,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,,,EN OCASIONES ,SÓLO OCASIONALMENTE,4 LATAS DE ATÚN ,03/05/2018 14:42,10/08/2017 17:02,0.09863
1439,136,COMPRA,SEMILLAS ,Non,AJONJOLÍ ,AJOLIJ  , MILPA,EN LA MILPA,CADA TEMPORADA,SÓLO OCASIONALMENTE,1 LITRO ,03/05/2018 15:27,10/08/2017 18:01,0.09863
1441,136,COMPRA,RAÍCES,Non,YUCA      ,KUAKAMOJTLI    , MILPA ,EN LA MILPA, CADA TEMPORADA,SÓLO OCASIONALMENTE,POR MEDIDA,03/05/2018 15:27,10/08/2017 18:03,0.09863
1446,136,COMPRA,BEBIDAS ,Non,CAFÉ , CAFEJ   ,tisnguis / mercado ,EN EL MERCADO O TIANGUIS,EN OCASIONES ,SÓLO OCASIONALMENTE,POR VASO,03/05/2018 15:27,10/08/2017 18:11,0.09863
1447,136,COMPRA,MARISCOS,Non,"CAMARONES 	 	",KOSOLIMEJ  ,mercado ,EN EL MERCADO O TIANGUIS,EN OCASIONES ,SÓLO OCASIONALMENTE,½ KILO  ,03/05/2018 15:27,10/08/2017 18:12,0.09863
1452,137,COMPRA,PLANTAS Y FRUTOS,Non,MESIS ,IJYAJKILITL,milpa,EN LA MILPA,CADA TEMPORADA,SÓLO OCASIONALMENTE,,03/05/2018 15:27,10/08/2017 20:20,0.09863
1453,137,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL ,milpa,EN LA MILPA,POR TEMPOARADA,SÓLO OCASIONALMENTE,,03/05/2018 15:27,10/08/2017 20:21,0.09863
1454,137,COMPRA,RAÍCES,Non,CAMOTE     ,KAMOJTLI,milpa,EN LA MILPA,EN TEMPORADAS,SÓLO OCASIONALMENTE,,03/05/2018 15:27,10/08/2017 20:22,0.09863
1455,137,COMPRA,ALIMENTOS PREPARADOS ,Non,TACOS,,tianguis ,EN EL MERCADO O TIANGUIS,EN OCASIONES ,SÓLO OCASIONALMENTE,8 O 5 POR CADA INTEGRANTE DE LA FAMILIA,03/05/2018 15:27,10/08/2017 20:23,0.09863
1456,137,COMPRA,ALIMENTOS PREPARADOS ,Non,ZACAHUIL ,,tianguis o mercado,EN EL MERCADO O TIANGUIS,EN OCASIONES ,SÓLO OCASIONALMENTE,,03/05/2018 15:27,10/08/2017 20:24,0.09863
1460,137,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,,,CADA OCASIÓN ,SÓLO OCASIONALMENTE,1 LATA EN OCASIONES PARA ACOMPAÑAR LAS EMPANADAS,03/05/2018 14:42,10/08/2017 20:35,0.09863
1464,138,COMPRA,PLANTAS Y FRUTOS,Non,HIERBABUENA,ALUENOJ ,milpa / traspatio ,EN LA MILPA O TRASPATIO,CADA OCASIÓN QUE SE NECESITE ,SÓLO OCASIONALMENTE,,03/05/2018 15:27,11/08/2017 01:36,0.09863
1465,138,COMPRA,SEMILLAS ,Non,AJONJOLÍ ,AJOLIJ,milpa ,EN LA MILPA,CADA TEMPORADA DE COSECHA ,SÓLO OCASIONALMENTE,,03/05/2018 15:27,11/08/2017 01:39,0.09863
1466,138,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL,milpa,EN LA MILPA,CADA TEMPORADA ,SÓLO OCASIONALMENTE,,03/05/2018 15:27,11/08/2017 01:41,0.09863
1467,138,COMPRA,RAÍCES,Non,JÍCAMA     ,KALTSOTL ,milpa ,EN LA MILPA,CADA TEMPORADA,SÓLO OCASIONALMENTE,,03/05/2018 15:27,11/08/2017 01:47,0.09863
1468,138,COMPRA,RAÍCES,Non,CAMOTE     ,KAMOJTLI,milpa / tianguis ,EN LA MILPA O MERCADO,CADA TEMPORADA,SÓLO OCASIONALMENTE,,03/05/2018 15:27,11/08/2017 01:52,0.09863
1469,138,COMPRA,BEBIDAS ,Non,AGUA DE FRUTAS ,ATL KUATLAJKAYOTL,tianguis ,EN EL MERCADO O TIANGUIS,CADA OCASIÓN ,SÓLO OCASIONALMENTE,,03/05/2018 15:27,11/08/2017 01:56,0.09863
1470,138,COMPRA,BEBIDAS ,Non,ATOLE,SINATOLIJ ,tianguis ,EN EL MERCADO O TIANGUIS,EN OCASIONES ,SÓLO OCASIONALMENTE,,03/05/2018 15:27,11/08/2017 01:57,0.09863
1961,153,COMPRA,PLANTAS Y FRUTOS,Non,PEMUCHE,PEMOCH,TIANGüIS,EN EL MERCADO O TIANGUIS,SOLO EN TEMPORADA,SÓLO OCASIONALMENTE,,03/05/2018 15:27,11/08/2017 05:29,0.09863
2017,167,COMPRA,RAÍCES,Non,CAMOTE     ,KAMOJTLI ,MILPA ,EN LA MILPA,SOLO EN LA TEMPORADA DE OCTUBRE CADA 8 DIAS,SÓLO OCASIONALMENTE,,03/05/2018 15:27,24/07/2017 19:19,0.09863
2035,170,COMPRA,RAÍCES,Non,CAMOTE     ,TLALKAMOJTLI,MILPA  ,EN LA MILPA,CADA MES CUANDO ES TEMPORADA,SÓLO OCASIONALMENTE,,03/05/2018 15:27,25/07/2017 03:48,0.09863
2051,172,VENTA,PLANTAS Y FRUTOS,Non,TOMATILLO   ,TOMANENETSO ,MILPA,EN LA MILPA,EN ENERO CADA 8 DIAS,SÓLO OCASIONALMENTE,,03/05/2018 15:27,25/07/2017 16:25,0.09863
1,1,COMPRA,PLANTAS Y FRUTOS,Non,CILANTRO,KOLANTO,MILPA,EN LA MILPA,,,,03/05/2018 15:27,12/07/2017 14:58,0.08767
21,2,COMPRA,ALIMENTOS PREPARADOS ,Non,ZACAHUIL ,SAKAUIL,TIANGUIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,26/07/2017 20:30,0.08767
23,2,COMPRA,ALIMENTOS PREPARADOS ,Non,EMPANADAS,ETIXTLI,TIANGUIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,26/07/2017 20:32,0.08767
35,2,VENTA,ALIMENTOS PREPARADOS ,Non,YUCA ENMIELADA,KOAKAMOJTLI KI TSOPELTIJTOKE,MILPA,EN LA MILPA,,,,03/05/2018 15:27,26/07/2017 20:53,0.08767
40,3,COMPRA,RAÍCES,Non,JÍCAMA     ,KAJTSOTL,MILPA,EN LA MILPA,,,,03/05/2018 15:27,27/07/2017 05:23,0.08767
41,3,COMPRA,RAÍCES,Non,CAMOTE     ,KOAKAMOJTLI,MILPA,EN LA MILPA,,,,03/05/2018 15:27,27/07/2017 05:24,0.08767
42,3,COMPRA,BEBIDAS ,Non,AGUA DE FRUTAS ,ATL TLEN MATSOKTLI,TIANGUIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,27/07/2017 05:26,0.08767
43,3,COMPRA,BEBIDAS ,Non,AGUA DE FRUTAS ,ATL TLEN KOAXOKOTL,TIANGUIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,27/07/2017 05:27,0.08767
49,1,COMPRA,PLANTAS,Non,,,,,,,,07/08/2017 16:24,27/07/2017 05:32,0.08767
57,4,COMPRA,BEBIDAS ,Non,CAFÉ ,,CAFETAL,CAFETAL,,,,03/05/2018 15:27,28/07/2017 01:57,0.08767
58,4,COMPRA,RAÍCES,Non,JÍCAMA     ,KATSOTL,MILPA,EN LA MILPA,,,,03/05/2018 15:27,28/07/2017 01:58,0.08767
59,4,COMPRA,ALIMENTOS PREPARADOS ,Non,YUCA ENMIELADA,KOAKAMOJTLI KITSOPELTIJTOKE,,,,,,07/08/2017 16:24,28/07/2017 01:59,0.08767
67,5,COMPRA,PLANTAS,Non,,,,,,,NO COMPRAN PORQUE LO PRODUCEN EN SU MILPA O SOLAR,07/08/2017 16:24,28/07/2017 04:39,0.08767
78,6,COMPRA,BEBIDAS ,Non,CAFÉ ,CAFEYOJLI,CAFETAL,CAFETAL,,,,03/05/2018 15:27,28/07/2017 05:49,0.08767
79,6,COMPRA,RAÍCES,Non,JÍCAMA     ,KAJTSOTL,MILPA,EN LA MILPA,,,,03/05/2018 15:27,28/07/2017 05:50,0.08767
89,7,COMPRA,ALIMENTOS PREPARADOS ,Non,TAMALES,TAMALI,TIANGUIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,28/07/2017 19:35,0.08767
91,7,COMPRA,ALIMENTOS PREPARADOS ,Non,LONGANIZA ,,TIANGUIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,28/07/2017 19:36,0.08767
106,9,COMPRA,RAÍCES,Non,CAMOTE     ,TLALKAMOJTLI,MILPA,EN LA MILPA,02-ene.,,CUANDO ES SU TEMPORADA,03/05/2018 15:27,28/07/2017 22:35,0.08767
117,10,COMPRA,ALIMENTOS PREPARADOS ,Non,TAMALES,TAMALI,TIANGUIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,29/07/2017 01:11,0.08767
124,11,COMPRA,PLANTAS Y FRUTOS,Non,CILANTRO,KOLANTO,"MILPA, SOLAR",EN LA MILPA O TRASPATIO,,,1 ROLLO,03/05/2018 15:27,31/07/2017 19:05,0.08767
141,13,COMPRA,BEBIDAS ,Non,AGUARDIENTE,,TIANGUIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,31/07/2017 23:52,0.08767
144,13,COMPRA,SEMILLAS ,Non,ARROZ,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,,,,03/05/2018 15:27,31/07/2017 23:54,0.08767
160,16,VENTA,CARNE,Non,CARNE DE POLLO ,PIYONAKATL TLEN NIKA EUA,,,,,,02/05/2018 17:25,01/08/2017 20:53,0.08767
184,18,VENTA,PESCADOS,Non,MOJARRAS,SIPETLAME,RIO,RIO,,,,03/05/2018 15:27,02/08/2017 00:55,0.08767
185,18,VENTA,PESCADOS,Non,BAGRE,TEXOLOMEJ,RIO,RIO,,,TIENE UN COSTO DE $15 ,03/05/2018 15:27,02/08/2017 00:56,0.08767
188,19,COMPRA,ALIMENTOS PREPARADOS ,Non,ENCHILADAS   ,CHILAXKALI,TIANGUIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,02/08/2017 04:12,0.08767
200,20,VENTA,PLANTAS Y FRUTOS,Non,MAÍZ ,SINTLI,,,,,,02/05/2018 17:28,02/08/2017 05:04,0.08767
214,23,COMPRA,ALIMENTOS PREPARADOS ,Non,TAMALES,TLAPEPECHOL,,,,,,02/05/2018 17:25,02/08/2017 21:05,0.08767
216,23,COMPRA,ALIMENTOS PREPARADOS ,Non,TAMALES,TAMALI,,,,,,07/08/2017 16:24,02/08/2017 21:06,0.08767
218,23,COMPRA,PESCADOS,Non,HAUVINAS,MICHIME,TIANGUIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,02/08/2017 21:08,0.08767
219,23,COMPRA,MARISCOS,Non,"CAMARONES 	 	",XILIME,,,,,,02/05/2018 17:28,02/08/2017 21:08,0.08767
230,25,COMPRA,ALIMENTOS PREPARADOS ,Non,TAMALES,TAMALI,,,,,,07/08/2017 16:24,02/08/2017 23:25,0.08767
276,29,COMPRA,PESCADOS,Non,MOJARRAS,SIPETLAME,TIANGUIS,EN EL MERCADO O TIANGUIS,1 1/2,,,03/05/2018 15:27,03/08/2017 14:45,0.08767
461,46,COMPRA,SEMILLAS ,Non,FRIJOL ,ETL,,,,,,10/08/2017 21:39,22/07/2017 14:11,0.08767
1213,122,COMPRA,BEBIDAS ,Non,CAFÉ ,CAFÉ CHIKITOJ,   MILPA,EN LA MILPA,,, 2 KILOS ,03/05/2018 15:27,25/07/2017 17:16,0.08767
1225,122,COMPRA,BEBIDAS ,Non,LECHE,,,,,,,02/05/2018 17:28,26/07/2017 03:22,0.08767
1245,123,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,tienda cada 3 semanas ,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,,, 3 SOPAS,03/05/2018 15:27,26/07/2017 05:03,0.08767
1247,124,COMPRA,PLANTAS Y FRUTOS,Non,HIERBABUENA,ALUENOJ,TRASPATIO ,EN EL TRASPATIO,,,2 ROLLOS ,03/05/2018 15:27,26/07/2017 16:47,0.08767
1258,124,COMPRA,CARNE,Non,CARNE DE PUERCO ,PITSOTL NAKATL ,tianguis ,EN EL MERCADO O TIANGUIS,,,1 KILO ,03/05/2018 15:27,26/07/2017 16:59,0.08767
1260,124,COMPRA,MARISCOS,Non,"CAMARONES 	 	",KAMAROMEJ ,mercado ,EN EL MERCADO O TIANGUIS,,,1 KILO ,03/05/2018 15:27,26/07/2017 17:01,0.08767
1266,125,COMPRA,SEMILLAS ,Non,SOYA ,SOYOJ ,MONTE,DEL MONTE,,,UNA MEDIDA,03/05/2018 15:27,26/07/2017 19:09,0.08767
1275,125,COMPRA,ALIMENTOS PREPARADOS ,Non,TACOS,,tianguis/mercado cada mes ,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,28/07/2017 01:00,0.08767
1297,127,COMPRA,RAÍCES,Non,JÍCAMA     ,KALTSOTLJ ,MILPA  ,EN LA MILPA,,,10 JÍCAMAS,03/05/2018 15:27,30/07/2017 05:22,0.08767
1330,129,COMPRA,RAÍCES,Non,CAMOTE     ,KAMOJTI, MILPA  ,EN LA MILPA,,,3 MEDIDAS,03/05/2018 15:27,04/08/2017 03:38,0.08767
1344,129,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,YOGHURT,,tienda ,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,,,1 KILO,03/05/2018 15:27,04/08/2017 03:49,0.08767
1379,132,COMPRA,RAÍCES,Non,CAMOTE     ,KAMOJTLI  ,MILPA  ,EN LA MILPA,,,3 MEDIDAS.,03/05/2018 15:27,09/08/2017 21:30,0.08767
1384,132,COMPRA,CARNE,Non,CARNE DE POLLO , PILLOJ  ,,,,,1 KILO Y ½ ,02/05/2018 17:25,09/08/2017 21:34,0.08767
1388,132,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHILES EN VINAGRE ,,tienda ,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,,,1 LATA DE CHILE EN VINAGRE ,03/05/2018 15:27,09/08/2017 21:37,0.08767
1395,133,COMPRA,RAÍCES,Non,V,,,,,,,15/08/2017 11:32,09/08/2017 23:55,0.08767
1448,136,COMPRA,PESCADOS,Non,PESCADO, MICHIMEJ  ,mercado ,EN EL MERCADO O TIANGUIS,,,1 KILO ,03/05/2018 15:27,10/08/2017 18:14,0.08767
1450,136,COMPRA,CARNE,Non,CARNE DE PUERCO ,PITSONAKATL,mercaddo,EN EL MERCADO O TIANGUIS,,,  1 KILO,03/05/2018 15:27,10/08/2017 18:16,0.08767
1474,138,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,,,,,,15/08/2017 11:32,11/08/2017 02:00,0.08767
1475,138,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,JAMÓN ,,,,,,,02/05/2018 17:25,11/08/2017 02:01,0.08767
1476,138,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,,,,,,15/08/2017 11:32,11/08/2017 02:01,0.08767
1477,138,COMPRA,BEBIDAS ,Non,LECHE,,,,,,4 LITROS ,02/05/2018 17:28,11/08/2017 02:03,0.08767
1951,152,COMPRA,SEMILLAS ,Non,AJONJOLÍ,AJULE,TIANGüIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,11/08/2017 04:09,0.08767
1952,152,COMPRA,BEBIDAS ,Non,AGUA DE FRUTAS ,ATL TA ATCHIHUALE,TIANGüIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,11/08/2017 04:11,0.08767
1954,152,COMPRA,CARNE,Non,CARNE DE POLLO ,PIO NAKAT,TIANGüIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,11/08/2017 04:12,0.08767
1955,152,COMPRA,CARNE,Non,CARNE DE RES,TORO NAKAT,TIANGüIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,11/08/2017 04:13,0.08767
1974,154,COMPRA,RAÍCES,Non,CEBOLLA,CEBOLLA,TIANGUIS,EN EL MERCADO O TIANGUIS,,,,03/05/2018 15:27,11/08/2017 06:54,0.08767
1978,154,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SALCHICHAS,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,,,,03/05/2018 15:27,11/08/2017 07:02,0.08767
1979,154,COMPRA,BEBIDAS ,Non,REFRESCOS,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,,,,03/05/2018 15:27,11/08/2017 07:03,0.08767
1980,154,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ACEITE,,TIENDA,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,,,,03/05/2018 15:27,11/08/2017 07:03,0.08767
1981,154,VENTA,PLANTAS Y FRUTOS,FRUTOS,CÍTRICOS,,TIENE SU PROPIO ALMACIGO,OTROS,,,,03/05/2018 15:27,11/08/2017 07:07,0.08767
1982,154,VENTA,PLANTAS Y FRUTOS,Non,HIERBABUENA,ALEBUENO,TRANSPATIO,EN EL TRASPATIO,,,,03/05/2018 15:27,11/08/2017 07:07,0.08767
1983,154,VENTA,PLANTAS Y FRUTOS,Non,EPAZOTE ,EPAZOT,TRANSPATIO,EN EL TRASPATIO,,,,03/05/2018 15:27,11/08/2017 07:08,0.08767
1984,154,VENTA,PLANTAS Y FRUTOS,Non,AGUACATE,AGUACAISUATL,TRANSPATIO Y MILPA,MILPA Y TRASPATIO,,,,03/05/2018 15:27,11/08/2017 07:09,0.08767
1985,154,VENTA,PLANTAS Y FRUTOS,Non,CHAYOTE,CHAYUTI,TRANSPATIO,EN EL TRASPATIO,,,,03/05/2018 15:27,11/08/2017 07:10,0.08767
1986,154,VENTA,RAÍCES,Non,YUCA      ,CAMUTI,MILPA,EN LA MILPA,,,"LA ESPOSA DEL SEÑOR VENDE LA YUCA ENMIELADA,HERBIDA ",03/05/2018 15:27,11/08/2017 07:11,0.08767
1987,154,VENTA,PLANTAS Y FRUTOS,Non,ELOTE,ELOT,MILPA,EN LA MILPA,,,LA ESPOSA PREPARA ATOLE PARA VENDER.,03/05/2018 15:27,11/08/2017 07:12,0.08767
1992,157,VENTA,ALIMENTOS INDUSTRIALIZADOS,Non,PAN,PANSI,LA ESPOSA LO ELABORA ,SE ELABORA EN CASA,,,,03/05/2018 15:27,11/08/2017 18:48,0.08767
2019,166,COMPRA,PLANTAS,Non,,,,,,,,16/08/2017 01:27,24/07/2017 19:25,0.08767
